id,profit,online,age,inc,tenure,district
7430,87,0,6,6,25.82999992,1300
7431,606,0,5,5,25.75,1100
7432,259,0,3,7,5.079999924,1200
7433,95,0,4,9,6.409999847,1300
7434,562,0,,,24.90999985,1200
7435,82,0,6,9,10.15999985,1200
7436,-18,0,,,1.909999967,1100
7437,2,0,4,7,1.080000043,1200
7439,-2,0,4,9,15.90999985,1200
7440,14,0,,,7.829999924,1300
7441,-37,0,5,9,9.75,1200
7442,-60,0,,,4.25,1300
7443,201,0,,,31.75,1100
7444,-99,0,2,9,6.409999847,1200
7446,3,0,4,9,8.75,1200
7447,-26,0,,,7.75,1200
7448,310,0,,,16.90999985,1200
7449,-54,0,,,17.07999992,1200
7450,-50,0,2,6,14,1300
7451,900,0,,,14.75,1200
7452,93,0,,,15,1200
7453,451,0,3,6,6.579999924,1200
7454,-50,0,3,9,14.15999985,1200
7456,-1,0,4,9,1.909999967,1200
7457,252,0,6,4,34.75,1300
7458,-26,0,,,8.659999847,1300
7459,252,0,3,7,11.07999992,1200
7460,73,0,5,6,6.659999847,1200
7462,-9,0,,,0.409999996,1200
7463,137,0,2,6,11.5,1200
7464,7,0,7,3,2.660000086,1100
7465,16,0,7,1,3.410000086,1100
7466,66,0,5,9,21.15999985,1200
7467,216,0,,,12.15999985,1100
7468,8,0,,6,1.159999967,1200
7470,-79,0,7,1,4.329999924,1200
7471,132,0,7,6,10.5,1200
7472,352,0,3,4,1.409999967,1300
7473,205,0,5,4,27.57999992,1200
7474,56,0,2,2,10.75,1200
7476,-141,0,2,4,6.159999847,1200
7477,45,0,7,6,24.25,1200
7478,131,0,,,4.659999847,1200
7479,371,0,7,4,6.659999847,1200
7480,92,0,2,6,3.660000086,1300
7481,259,0,7,9,13.40999985,1200
7483,-45,0,,,6.829999924,1300
7485,-82,0,6,6,4.579999924,1200
7486,297,0,3,3,13.75,1200
7487,135,0,,,3.75,1200
7488,253,0,,,5.409999847,1200
7491,403,0,7,6,16.65999985,1200
7492,-25,0,,,4.159999847,1200
7494,-16,0,5,1,10.32999992,1200
7495,359,0,4,6,14.90999985,1200
7496,22,0,2,6,4,1200
7497,1165,0,6,4,38.75,1200
7498,1,0,2,1,7.909999847,1200
7499,-4,0,4,3,0.579999983,1200
7500,-24,0,,,9.579999924,1200
7501,-70,0,,,2.5,1200
7502,12,0,4,9,15.65999985,1200
7503,255,0,5,2,4.579999924,1200
7504,3,0,,,10.57999992,1200
7506,-19,0,,,4.75,1100
7507,267,0,6,9,12.90999985,1200
7508,-31,0,,6,0.5,1200
7509,58,0,7,3,22.07999992,1200
7510,21,0,7,5,11.57999992,1100
7512,10,0,2,1,0.159999996,1200
7513,150,0,3,6,10.82999992,1200
7514,-35,0,4,9,4.079999924,1200
7515,779,0,5,8,1.909999967,1200
7516,-21,0,,,2.160000086,1200
7517,-20,0,3,4,1.659999967,1200
7518,-13,0,,,9.659999847,1200
7520,30,0,,,5.909999847,1200
7521,-2,0,,,1.409999967,1200
7522,572,0,6,6,29.57999992,1200
7523,23,0,1,9,4.25,1200
7524,606,0,7,6,22.07999992,1200
7525,-73,0,6,6,3.660000086,1200
7526,-50,0,4,6,24.57999992,1100
7527,-90,0,2,6,3.75,1200
7528,111,0,7,6,18.82999992,1200
7529,-67,0,1,2,4.159999847,1200
7530,977,0,4,9,17.57999992,1200
7531,-46,0,7,4,10.5,1200
7532,-109,0,2,5,3.410000086,1100
7533,240,0,2,8,3.910000086,1200
7535,178,0,5,2,1.330000043,1200
7536,737,0,6,4,26.90999985,1100
7537,-58,0,,,0.829999983,1200
7539,446,0,4,9,14,1200
7540,36,0,7,3,28.25,1100
7541,155,0,4,9,5.579999924,1200
7542,-66,0,3,7,7.079999924,1300
7544,1733,0,5,9,7.579999924,1200
7545,-30,0,3,9,7.5,1200
7546,-46,0,4,1,5.829999924,1200
7547,99,0,7,3,7.579999924,1200
7548,15,0,2,6,8.25,1200
7549,-69,0,,,2.829999924,1200
7550,485,0,4,2,3.829999924,1200
7551,-9,0,2,2,14.15999985,1200
7552,-93,0,4,4,4.659999847,1100
7553,-28,0,3,6,13.57999992,1200
7554,-17,0,4,6,13.82999992,1200
7556,355,0,4,9,9.909999847,1200
7557,-59,0,7,6,14.40999985,1200
7558,7,0,3,7,9.329999924,1200
7559,23,0,3,5,7.329999924,1200
7561,-14,0,5,6,33.40999985,1100
7562,655,0,6,4,5.579999924,1200
7565,493,0,,,30.07999992,1200
7566,-46,0,5,1,7.329999924,1300
7567,83,0,6,9,10.90999985,1200
7569,-103,0,7,7,27.40999985,1100
7570,-22,0,3,3,2.160000086,1200
7571,299,0,,,5.659999847,1200
7573,-117,0,5,1,30.07999992,1200
7574,-14,0,3,5,7.829999924,1100
7576,-29,0,6,4,0.330000013,1100
7578,-117,0,2,1,6.159999847,1200
7579,148,0,4,7,7.5,1200
7580,-4,0,1,5,1.409999967,1100
7581,41,0,7,6,12.65999985,1100
7582,6,0,6,3,5.75,1200
7583,-13,0,2,3,0.579999983,1300
7584,9,0,1,4,0.330000013,1100
7585,-78,0,3,6,2.329999924,1200
7586,34,0,4,8,8.159999847,1300
7588,11,0,2,3,1.159999967,1200
7589,-14,0,7,4,16.32999992,1200
7590,-115,0,5,5,10.75,1100
7591,-33,0,3,6,4.909999847,1200
7592,14,0,3,5,9.079999924,1200
7593,251,0,6,4,0.829999983,1300
7594,16,0,1,1,1.659999967,1200
7596,-58,0,,,1.159999967,1300
7597,1240,0,4,5,4.75,1100
7598,-30,0,,,7,1300
7599,1428,0,3,9,6.079999924,1200
7600,-50,0,1,3,3.660000086,1200
7601,47,0,7,3,1.830000043,1200
7602,24,0,4,3,19.57999992,1200
7603,-36,0,4,6,5.579999924,1100
7604,-3,0,,5,1.409999967,1200
7605,393,0,4,9,7.909999847,1200
7606,-39,0,5,4,19.82999992,1200
7607,-37,0,,,1.25,1200
7608,-35,0,3,9,6.75,1200
7609,-17,0,5,6,4.909999847,1200
7610,-34,0,3,6,1,1100
7611,374,0,6,9,16.57999992,1200
7612,3,0,,,9.409999847,1300
7613,314,0,4,4,11.65999985,1100
7615,-25,0,6,6,8.329999924,1200
7616,317,0,5,2,28.40999985,1200
7617,255,0,6,6,9.409999847,1300
7618,-117,0,,,2.25,1200
7619,-5,0,5,7,2.329999924,1300
7620,605,0,5,6,25.32999992,1200
7621,-94,0,,,4.329999924,1200
7623,509,0,3,7,11.07999992,1200
7624,5,0,2,5,2.910000086,1200
7625,165,0,,,31.57999992,1300
7626,-58,0,,,4.159999847,1200
7627,-98,0,3,8,8.659999847,1200
7628,865,0,,,13.15999985,1300
7629,-26,0,,,2.579999924,1200
7630,217,0,2,8,5.409999847,1200
7631,958,0,4,9,18.5,1300
7633,94,0,4,5,6.909999847,1200
7634,-29,0,,,0.75,1100
7635,-17,0,2,7,10,1200
7636,1,0,3,7,9.75,1200
7637,17,0,3,4,23.57999992,1200
7638,483,0,2,9,4.409999847,1200
7639,77,0,3,6,4.409999847,1100
7640,-73,0,4,6,13.40999985,1300
7641,-29,0,4,4,18.07999992,1200
7643,10,0,,,0.159999996,1200
7644,-26,0,3,6,1.580000043,1300
7645,-81,0,6,3,17.75,1200
7646,-50,0,6,8,7.75,1200
7647,-42,0,7,3,8.909999847,1200
7648,309,0,4,6,2.410000086,1100
7649,-57,0,2,3,7.25,1200
7650,-19,0,3,2,9.409999847,1200
7651,-90,0,2,5,6.409999847,1200
7652,-118,0,,,5.409999847,1200
7654,-29,0,,,13.57999992,1200
7655,-1,0,,,9.5,1300
7658,-96,0,4,7,28.90999985,1200
7659,419,0,4,9,11.32999992,1200
7660,-1,0,4,3,4.829999924,1200
7662,-153,0,3,6,7.159999847,1200
7663,-20,0,,,0.5,1200
7664,-120,0,3,9,6.25,1200
7665,113,0,7,6,30.07999992,1200
7666,-59,0,3,6,4,1100
7667,249,0,6,8,17.07999992,1200
7668,-41,0,2,5,1.5,1200
7669,-44,0,7,4,6.659999847,1200
7670,-130,0,4,4,3.910000086,1200
7671,137,0,4,9,4.5,1200
7672,160,0,3,4,14.57999992,1200
7673,-76,0,3,9,21.65999985,1200
7674,100,0,3,4,6.829999924,1200
7675,-13,0,6,9,11.90999985,1200
7677,60,0,3,5,2.25,1100
7678,-14,0,3,6,19.15999985,1200
7679,-2,0,2,7,7.579999924,1100
7680,-51,0,4,9,5.159999847,1200
7681,-104,0,3,6,1.580000043,1200
7682,-64,0,7,1,23.15999985,1100
7683,20,0,3,5,11.32999992,1200
7684,-4,0,3,4,3.75,1200
7686,299,0,5,3,25.65999985,1200
7687,28,0,,,0.330000013,1200
7688,11,0,,,14.5,1200
7689,-117,0,4,5,3.660000086,1200
7691,-61,0,,2,3.910000086,1200
7693,-79,0,,,7.909999847,1200
7694,-19,0,,,2.910000086,1200
7695,100,0,3,9,7.5,1300
7696,-36,0,,,4.909999847,1200
7697,250,0,,,28.5,1100
7699,1379,0,4,9,9.5,1100
7700,-95,0,1,1,16.75,1200
7701,31,0,3,6,11.15999985,1200
7702,-90,0,1,4,3.5,1200
7703,50,0,2,7,10.25,1300
7704,1005,0,7,1,14.07999992,1200
7705,233,0,6,3,16,1200
7706,-4,0,3,,12.90999985,1200
7709,-145,0,4,4,1.25,1100
7710,-32,0,4,6,2.410000086,1300
7711,-73,0,,5,14.15999985,1200
7713,606,0,7,1,30.5,1100
7714,-129,0,7,6,34.5,1200
7715,2008,0,7,6,33.15999985,1200
7716,150,0,6,5,22.07999992,1200
7717,-67,0,4,,7.829999924,1200
7718,1,0,3,6,2.25,1200
7719,-52,0,,,29.25,1100
7720,467,0,,,7.829999924,1200
7721,-2,0,,,1.330000043,1200
7722,-40,0,3,6,17.15999985,1200
7724,138,0,4,4,14.65999985,1200
7725,750,0,2,8,6.659999847,1200
7726,-94,0,2,7,5.329999924,1200
7727,-41,0,,,10,1200
7728,-6,0,4,4,10.40999985,1200
7729,-79,0,,,21.90999985,1200
7730,11,0,,,2.829999924,1100
7731,137,0,,,1.580000043,1200
7732,309,0,4,3,25.5,1100
7733,527,0,,,7.079999924,1200
7734,-45,0,,,6.409999847,1200
7736,65,0,5,6,13.82999992,1300
7737,-88,0,6,,6.659999847,1200
7738,149,0,,1,11.65999985,1200
7739,-137,0,3,2,22.82999992,1300
7740,435,0,4,6,6.579999924,1200
7741,60,0,7,4,10.40999985,1200
7742,-79,0,,,2.410000086,1200
7743,-7,0,2,4,15,1200
7744,-12,0,3,6,8.329999924,1200
7745,65,0,3,3,6.659999847,1200
7746,-43,0,2,7,14.40999985,1300
7748,38,0,5,4,28.65999985,1300
7749,739,0,7,3,8.409999847,1200
7750,282,0,2,1,4.659999847,1200
7751,-5,0,1,1,14.75,1300
7752,-29,0,3,6,1.659999967,1200
7754,59,0,4,6,5.829999924,1200
7755,-48,0,6,6,22.07999992,1200
7756,354,0,4,6,9.329999924,1200
7758,15,0,,,3,1200
7759,58,0,,,1.5,1100
7760,-13,0,2,3,1.080000043,1300
7761,1168,0,7,3,4.909999847,1200
7762,-46,0,4,9,30.07999992,1200
7763,161,0,,,28.40999985,1200
7764,-116,0,2,1,0.75,1300
7765,-39,0,3,4,14.82999992,1200
7766,-91,0,,,1.580000043,1200
7767,115,0,,,6.75,1300
7768,437,0,,,26.82999992,1200
7769,40,0,4,4,29.40999985,1200
7770,-5,0,5,3,12,1200
7771,125,0,2,8,2.5,1100
7772,-124,0,3,6,3.410000086,1300
7773,202,0,4,6,11.57999992,1100
7775,10,0,5,4,17.25,1200
7777,-67,0,,,29.40999985,1200
7778,-48,0,7,8,10.82999992,1100
7779,788,0,5,9,15.5,1200
7781,-71,0,6,4,9.409999847,1200
7782,19,0,3,8,16.32999992,1200
7783,796,0,7,1,29.57999992,1200
7784,276,0,3,3,9.079999924,1200
7785,6,0,,,10.65999985,1200
7787,23,0,,,6.909999847,1200
7788,428,0,6,5,11.15999985,1200
7789,31,0,,,2.829999924,1200
7790,144,0,4,7,5.75,1200
7791,24,0,,,6.329999924,1200
7792,-7,0,2,3,3.660000086,1300
7793,-51,0,1,3,2.75,1200
7794,574,0,,,1.5,1200
7795,-40,0,,,5.329999924,1200
7796,21,0,3,6,17.5,1200
7797,110,0,2,3,3.829999924,1200
7798,453,0,4,4,2.75,1200
7799,-173,0,,,8.75,1100
7801,-5,0,5,3,32.40999985,1200
7802,-29,0,7,3,16.25,1200
7804,-21,0,2,5,8.329999924,1200
7805,150,0,3,4,5.579999924,1200
7806,14,0,3,9,2.660000086,1200
7807,175,0,5,4,10.75,1200
7808,-53,0,,,4,1100
7809,574,0,7,6,32.5,1200
7812,-86,0,5,7,18.65999985,1200
7813,-32,0,2,7,5.909999847,1200
7816,23,0,,,19.90999985,1200
7817,526,0,,,7.409999847,1200
7818,609,0,7,6,25.40999985,1200
7819,51,0,3,6,2.160000086,1200
7820,444,0,3,9,7.329999924,1200
7821,74,0,7,8,3,1200
7822,121,0,3,8,13.25,1300
7823,210,0,,,7,1200
7824,82,0,,,1.909999967,1200
7825,480,0,5,5,25.25,1200
7826,688,0,3,8,18.57999992,1200
7827,122,0,2,7,3.5,1300
7828,-86,0,6,6,10.5,1200
7829,-3,0,,,8.409999847,1200
7830,-59,0,,,3.660000086,1300
7832,-54,0,,,19.15999985,1200
7833,24,0,5,6,1.080000043,1300
7834,-3,0,,,0.910000026,1100
7836,133,0,6,6,37.58000183,1300
7837,-6,0,,,24.82999992,1200
7838,-158,0,4,7,21.07999992,1200
7839,304,0,5,3,3.579999924,1200
7840,405,0,4,9,12.82999992,1300
7841,377,0,3,9,6.159999847,1200
7842,985,0,4,8,9.909999847,1200
7843,-32,0,3,8,14.32999992,1200
7844,233,0,,,15.90999985,1200
7845,-38,0,4,6,11.90999985,1200
7846,147,0,3,6,13.5,1200
7847,738,0,,,7.409999847,1200
7848,-99,0,2,7,6.329999924,1300
7849,437,0,5,6,18.07999992,1300
7850,273,0,2,6,10.90999985,1200
7851,150,0,5,3,3.75,1200
7852,388,0,4,6,12.65999985,1200
7853,-18,0,,,5.329999924,1200
7854,308,0,7,5,35.83000183,1300
7855,-67,0,,,1.580000043,1100
7856,244,0,,,18.65999985,1200
7857,926,0,2,3,7.25,1200
7858,-26,0,4,6,3.75,1200
7859,-30,0,1,1,17.07999992,1200
7861,-34,0,,,4.5,1200
7862,-91,0,6,3,2.5,1200
7863,164,0,7,7,12.5,1200
7866,61,0,6,5,29.90999985,1300
7867,-107,0,4,6,9.409999847,1200
7868,-2,0,5,9,24.25,1200
7869,219,0,,,19.40999985,1200
7870,-131,0,3,6,6.579999924,1200
7872,-42,0,,,5.909999847,1300
7873,-46,0,,,6.5,1200
7874,-26,0,1,5,4.659999847,1200
7875,1044,0,7,9,21.57999992,1200
7876,83,0,7,2,4.5,1200
7877,105,0,3,8,6.409999847,1200
7879,-69,0,5,7,2.829999924,1300
7880,153,0,2,7,4.079999924,1200
7881,-3,0,7,4,15,1200
7884,-6,0,,5,0.409999996,1200
7885,643,0,,,21.40999985,1200
7886,15,0,2,7,7.329999924,1200
7887,338,0,3,6,12.07999992,1200
7889,20,0,5,3,4.159999847,1300
7890,71,0,,,6.409999847,1200
7892,811,0,5,7,30,1200
7893,140,0,3,3,11.25,1200
7894,-37,0,5,4,1.5,1300
7895,694,0,5,9,21.57999992,1200
7898,11,0,7,3,35.65999985,1300
7899,240,0,6,9,13.65999985,1200
7900,-21,0,2,7,4.909999847,1200
7901,469,0,6,8,22.07999992,1200
7902,1112,0,7,1,16.75,1200
7903,488,0,4,4,19.15999985,1200
7904,256,0,2,6,2.079999924,1300
7906,-33,0,3,3,6.659999847,1200
7907,-43,0,2,6,5.409999847,1200
7908,-74,0,3,2,10.65999985,1200
7909,159,0,5,4,16.40999985,1100
7910,-31,0,4,8,10.40999985,1200
7911,336,0,3,6,15.40999985,1200
7912,-6,0,,,2.160000086,1300
7913,62,0,6,3,5.75,1200
7915,-199,0,5,6,4.829999924,1100
7916,584,0,7,4,10.90999985,1200
7917,-26,0,4,8,5.159999847,1200
7918,-194,0,4,9,9.579999924,1200
7919,12,0,7,5,4.079999924,1100
7920,290,0,,,11.65999985,1200
7921,-78,0,,,34.33000183,1100
7922,103,0,,,19.32999992,1200
7923,-140,0,7,4,8.329999924,1300
7924,2006,0,3,9,8.909999847,1200
7925,-63,0,,,13.75,1200
7926,-81,0,6,1,4.909999847,1100
7927,271,0,3,9,2.25,1200
7928,20,0,,,11.40999985,1200
7929,94,0,,,4.159999847,1200
7930,174,0,,,0.579999983,1200
7931,86,0,,,6.579999924,1200
7934,184,0,4,5,15.57999992,1200
7935,373,0,6,6,23.5,1300
7936,144,0,,,4.75,1200
7937,128,0,4,9,23.65999985,1200
7938,-26,0,,,11.65999985,1200
7939,274,0,5,6,27.57999992,1200
7940,-30,0,,,2.910000086,1300
7941,646,0,,,7.5,1200
7943,-2,0,,1,2.910000086,1200
7945,143,0,3,8,7.5,1300
7946,106,0,2,3,1.330000043,1200
7947,-1,0,7,5,11.32999992,1200
7948,42,0,7,3,27.90999985,1200
7949,0,0,,,3.410000086,1200
7950,81,0,2,4,4.75,1200
7951,0,0,,,7.409999847,1200
7952,247,0,5,9,12.65999985,1200
7953,-37,0,4,9,14.5,1200
7954,42,0,4,7,18.65999985,1300
7955,191,0,6,5,18.5,1200
7956,79,0,,,11.15999985,1200
7957,317,0,2,8,7.579999924,1200
7958,703,0,,,22.90999985,1200
7960,14,0,3,3,1.25,1200
7962,-43,0,1,2,7.909999847,1100
7964,15,0,7,4,21.65999985,1100
7965,251,0,4,8,6.079999924,1200
7966,47,0,5,5,1.409999967,1200
7968,468,0,4,9,2.5,1200
7969,59,0,5,7,17.90999985,1200
7970,14,0,4,9,4.5,1200
7971,-64,0,3,2,4.079999924,1200
7972,-87,0,4,3,16.15999985,1300
7973,-53,0,7,3,10.07999992,1200
7974,348,0,7,1,3.660000086,1200
7975,-11,0,3,6,3.660000086,1200
7976,275,0,,,3.25,1200
7977,64,0,7,6,4.5,1200
7979,287,0,,,10,1200
7980,405,0,2,3,1.5,1200
7981,76,0,3,7,12.15999985,1300
7982,11,0,,,5.579999924,1200
7983,-57,0,6,1,15.25,1200
7985,-16,0,2,6,5.329999924,1200
7986,-21,0,,,4,1300
7987,1931,0,3,6,3.160000086,1200
7989,-47,0,7,2,2.160000086,1300
7990,-35,0,,,1.580000043,1200
7991,-23,0,3,5,2.829999924,1200
7992,-84,0,,,2,1300
7993,32,0,7,3,17.32999992,1200
7994,-9,0,3,5,6.159999847,1200
7995,228,0,5,4,26.75,1100
7996,-134,0,7,4,23.65999985,1100
7997,-89,0,,,9.5,1200
7998,-23,0,,,5.25,1200
7999,-3,0,,,4,1200
8000,1474,0,7,,27.90999985,1200
8001,66,0,2,7,1.909999967,1100
8002,357,0,6,8,0.829999983,1300
8003,166,0,4,7,5.659999847,1200
8004,-36,0,4,6,0.660000026,1200
8005,272,0,5,6,9.409999847,1200
8006,187,0,7,7,27.07999992,1300
8008,5,0,,,0.25,1200
8010,-34,0,,,3.160000086,1200
8011,-55,0,,,0.330000013,1100
8012,-30,0,3,2,4.5,1200
8013,50,0,,,7.25,1200
8015,15,0,,,0.75,1200
8016,64,0,4,9,11.57999992,1200
8017,94,0,2,8,5.579999924,1200
8018,-55,0,7,3,14,1200
8019,135,0,3,7,8.409999847,1200
8020,-82,0,3,1,0.660000026,1300
8022,-12,0,5,6,15,1300
8023,273,0,3,9,20.75,1200
8025,-24,0,5,4,11,1200
8026,400,0,7,1,21.07999992,1100
8027,183,0,,,25.32999992,1200
8028,-34,0,4,4,8.409999847,1200
8030,247,0,6,4,4.829999924,1200
8031,-2,0,3,7,17.57999992,1300
8032,124,0,7,3,21.25,1200
8033,514,0,7,6,6.409999847,1200
8034,590,0,6,5,32.75,1200
8035,107,0,4,6,10.82999992,1200
8036,-29,0,1,3,0.75,1200
8037,349,0,2,6,1.159999967,1200
8038,136,0,,,3,1200
8039,-23,0,,,7.579999924,1200
8041,450,0,2,,7.409999847,1200
8042,308,0,,,26.57999992,1200
8043,635,0,3,9,4.329999924,1200
8044,34,0,4,6,21.40999985,1200
8047,362,0,3,8,4.909999847,1200
8048,219,0,7,3,34.90999985,1200
8050,59,0,4,7,16.15999985,1200
8051,-8,0,4,6,10.07999992,1200
8053,-65,0,3,6,20.25,1300
8055,-71,0,,,5.329999924,1200
8056,-40,0,3,6,6.909999847,1200
8058,-6,0,5,4,22.07999992,1200
8059,-19,0,5,8,4.909999847,1200
8060,-17,0,6,9,26.75,1200
8061,-39,0,4,6,1.659999967,1200
8062,-38,0,3,3,14.65999985,1200
8063,42,0,5,6,18.57999992,1300
8064,546,0,3,6,2,1100
8065,17,0,5,6,17.15999985,1200
8066,-42,0,7,5,13.32999992,1100
8067,-83,0,4,9,22.40999985,1200
8068,-66,0,4,,8.659999847,1200
8069,-14,0,,,11.5,1200
8070,632,0,,,26.57999992,1200
8071,35,0,7,6,22.15999985,1200
8072,-51,0,,,22.32999992,1300
8074,135,0,,,8.5,1300
8075,-3,0,2,7,10,1200
8076,172,0,,,9.159999847,1100
8077,103,0,7,6,1.659999967,1200
8078,45,0,3,7,9.659999847,1200
8080,374,0,,,15.5,1200
8081,123,0,4,9,7.329999924,1200
8082,609,0,5,9,5.5,1200
8083,69,0,4,1,1.080000043,1100
8085,17,0,5,5,13.65999985,1200
8086,-3,0,7,3,2,1200
8087,425,0,7,8,22.57999992,1200
8088,-114,0,2,6,3.5,1200
8090,74,0,,,12.15999985,1200
8091,-129,0,6,6,29.40999985,1200
8092,105,0,3,9,3,1200
8093,-139,0,7,6,35.65999985,1300
8094,-8,0,5,7,5.079999924,1300
8095,-65,0,7,6,18.65999985,1200
8096,186,0,,,21.5,1100
8097,-2,0,,,2.579999924,1200
8098,-177,0,,,3.75,1200
8099,-20,0,3,5,6.25,1200
8100,-155,0,,,3.829999924,1300
8102,-8,0,,,1.5,1200
8103,-8,0,3,6,3.829999924,1200
8104,25,0,7,4,11.75,1100
8105,129,0,,8,1.75,1200
8106,-19,0,5,4,5.329999924,1100
8108,-91,0,2,3,8.25,1200
8109,-58,0,3,5,4.909999847,1300
8110,114,0,7,8,6.75,1200
8111,47,0,3,1,6,1200
8112,-86,0,1,1,5.659999847,1200
8113,-189,0,6,4,21.75,1300
8114,-2,0,,,3.829999924,1100
8115,18,0,7,7,15.5,1200
8116,16,0,6,3,0.409999996,1300
8117,15,0,,,1.830000043,1200
8118,36,0,2,3,1.659999967,1200
8119,-31,0,6,6,15.25,1200
8120,-52,0,6,5,15.90999985,1100
8121,-5,0,6,4,9.079999924,1200
8122,-95,0,6,7,23.75,1200
8123,-65,0,6,3,18.25,1200
8124,70,0,,,16.5,1200
8125,-78,0,,,6.829999924,1200
8126,-24,0,,,0.159999996,1200
8127,-120,0,7,4,19.07999992,1200
8128,-123,0,7,1,21.75,1200
8129,-45,0,3,6,13.32999992,1200
8130,312,0,3,9,11.07999992,1200
8131,224,0,4,1,10.32999992,1300
8132,-30,0,3,6,4.159999847,1200
8133,2,0,,,4.829999924,1200
8134,-66,0,2,1,7.409999847,1200
8136,176,0,4,6,13,1200
8137,2,0,,,1.5,1100
8139,-16,0,2,3,1.409999967,1200
8140,7,0,4,6,15.32999992,1200
8141,-38,0,,,19.40999985,1300
8142,-27,0,5,7,14.65999985,1200
8143,-72,0,6,8,4.5,1200
8144,374,0,5,9,6.659999847,1200
8145,-32,0,,,35.65999985,1300
8146,-11,0,,,6.829999924,1200
8147,74,0,4,7,22.40999985,1200
8148,-18,0,4,6,4.579999924,1200
8149,364,0,3,6,13.5,1200
8150,-31,0,4,7,22.57999992,1200
8151,-25,0,3,9,3.329999924,1200
8152,159,0,3,7,15.82999992,1200
8153,-8,0,,,3.660000086,1200
8154,-138,0,,,7.25,1200
8155,-19,0,,,1.830000043,1200
8156,-51,0,2,6,5.579999924,1200
8157,-17,0,2,3,0.579999983,1200
8158,-3,0,,,3.910000086,1200
8159,1379,0,5,6,31.57999992,1100
8160,-38,0,7,7,5.579999924,1200
8161,162,0,5,9,7.5,1200
8162,-104,0,4,6,14.82999992,1300
8163,106,0,3,7,7.909999847,1200
8164,163,0,4,7,15.65999985,1200
8165,743,0,,6,25.5,1200
8167,70,0,5,7,36,1200
8168,19,0,2,,5.409999847,1300
8169,-25,0,2,3,5.159999847,1100
8170,-128,0,3,9,5.5,1200
8171,-19,0,,1,3.410000086,1300
8172,110,0,4,9,5.659999847,1200
8173,-48,0,7,3,25.25,1200
8174,11,0,4,8,13.07999992,1200
8175,221,0,6,1,30.07999992,1200
8176,-38,0,4,3,13.65999985,1300
8177,147,0,4,9,19.82999992,1200
8178,-78,0,4,8,14.75,1200
8179,83,0,2,5,9.25,1300
8180,876,0,4,5,0.660000026,1200
8181,175,0,,,8.909999847,1200
8182,84,0,2,4,5.909999847,1200
8183,276,0,6,7,26,1200
8184,-8,0,,,0.910000026,1200
8185,-3,0,2,3,3.329999924,1200
8186,579,0,,,27.82999992,1200
8188,16,0,,,1.580000043,1100
8189,-1,0,3,2,4.579999924,1200
8190,20,0,,,17.32999992,1100
8192,-115,0,6,6,10.40999985,1300
8193,-65,0,,,16.90999985,1200
8195,403,0,7,5,11,1200
8196,395,0,6,1,30.82999992,1100
8198,-61,0,5,6,24.15999985,1300
8199,-11,0,5,6,3.25,1200
8200,-35,0,,,3.660000086,1200
8201,33,0,3,7,3.660000086,1300
8202,202,0,2,6,0.579999983,1200
8203,-92,0,4,4,3.75,1200
8204,-47,0,3,9,7.909999847,1200
8205,71,0,4,7,24.65999985,1200
8206,-12,0,3,4,6.329999924,1200
8207,-25,0,4,6,8.659999847,1300
8208,-3,0,4,3,1.909999967,1200
8209,131,0,3,9,27.90999985,1200
8210,-31,0,,,10.57999992,1100
8212,-45,0,4,6,5.75,1100
8213,-74,0,4,9,3.079999924,1200
8214,102,0,6,3,39.83000183,1200
8215,-85,0,3,5,23.65999985,1300
8216,-146,0,2,7,7,1200
8217,-24,0,3,7,7.579999924,1200
8218,-3,0,2,6,3.329999924,1300
8219,-107,0,,,0.25,1200
8220,459,0,6,7,11.15999985,1200
8222,-57,0,,,3.410000086,1300
8223,120,0,,,3.410000086,1300
8224,476,0,7,8,21.82999992,1200
8225,352,0,3,6,6,1200
8226,-9,0,3,6,15,1200
8227,242,0,3,7,1.5,1200
8228,-118,0,6,4,17.90999985,1300
8229,156,0,3,9,9.079999924,1200
8230,1,0,4,4,8.329999924,1300
8231,-61,0,4,3,7.5,1200
8232,-41,0,2,9,15.65999985,1100
8233,374,0,2,4,1.409999967,1200
8234,-19,0,,,5.329999924,1300
8235,-85,0,2,9,1.080000043,1200
8236,940,0,3,9,10.90999985,1200
8237,-1,0,,,11.82999992,1200
8239,1418,0,4,9,5.75,1200
8241,-2,0,3,3,6.579999924,1100
8242,-35,0,,,0.25,1200
8243,145,0,5,9,2.5,1200
8244,-28,0,3,1,5.159999847,1100
8245,-46,0,,,1.159999967,1200
8246,-19,0,4,4,22.5,1200
8247,12,0,7,5,11.32999992,1300
8248,129,0,6,6,17.5,1200
8249,-22,0,5,9,6.659999847,1200
8250,650,0,3,4,1.5,1200
8252,-97,0,5,3,4.079999924,1200
8254,-156,0,4,6,5.409999847,1100
8255,190,0,3,6,6.409999847,1200
8256,-77,0,6,1,3.910000086,1100
8257,-146,0,5,2,28.15999985,1100
8258,-169,0,3,7,5.25,1200
8259,119,0,,,17.40999985,1100
8260,13,0,6,9,5.75,1300
8261,434,0,4,6,27.75,1200
8262,-2,0,,,6.409999847,1200
8263,6,0,,,8.75,1200
8264,-16,0,4,3,10.90999985,1200
8265,-45,0,4,4,8.329999924,1100
8266,448,0,5,7,24.75,1200
8267,-2,0,,,0.159999996,1300
8268,-23,0,4,5,9.75,1200
8269,-55,0,5,6,7.25,1100
